LandOcc,Type,Subtype,Subsubtype,Country_CF
Raw;land;Occupation, annual crop, non-irrigated, intensive, CI;;0.834856142;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, CL;;1.084712391;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, CM;;0.86923418;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, CN;;0.995603237;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, CO;;0.855864144;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, CR;;0.770716699;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, CU;;0.770716699;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, CV;;0.68508151;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, CW;;0;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, CY;;0.342540755;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, CZ;;1.082290134;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, DE;;1.083124472;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, DJ;;0;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, DK;;1.084712391;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, DM;;0.770716699;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, DO;;0.770716699;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, DZ;;0.770716699;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, EC;;0.770716699;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, EE;;1.084712391;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, EG;;0.067660838;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, EH;;0;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, ER;;0.925617899;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, ES;;1.084712391;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, ET;;0.906255419;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, FI;;1.084712391;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, FJ;;0;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, FK;;0.328268224;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, FR;;1.07959775;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, GA;;0.831292662;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, GB;;1.083077999;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, GD;;0.770716699;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, GE;;1.084712391;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, GF;;0.770716699;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, GG;;1.084712391;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, GH;;0.847580307;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, GI;;0.342540755;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, GLO;;1;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, GM;;0.927714545;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, GN;;0.888673404;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, GP;;0;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, GQ;;0.770716699;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, GR;;1.084712391;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, GT;;0.770716699;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, GW;;0.927714545;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, GY;;0.770716699;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, HK;;0.770716699;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, HN;;0.770716699;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, HR;;1.084712391;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, HT;;0.770716699;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, HU;;1.084712391;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, ID;;0.770716699;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, IE;;1.084712391;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, IL;;0.341785397;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, IM;;1.084712391;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, IN;;0.777530204;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, IQ;;1.084712391;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, IR;;1.040720907;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, IT;;0.991489192;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, JE;;1.084712391;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, JM;;0.770716699;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, JO;;0.338682736;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, JP;;1.084461663;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, KE;;0.877926826;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, KG;;0.770716699;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, KH;;0.770716699;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, KM;;0;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, KN;;0;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, KP;;1.084712391;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, KR;;1.084712391;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, KW;;0;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, KY;;0.68508151;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, KZ;;0.770716699;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, LA;;0.770716699;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, LB;;0.342540755;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, LC;;0.770716699;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, LI;;0.906669335;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, LK;;0.770716699;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, LR;;0.771050108;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, LS;;0.78498923;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, LT;;1.084712391;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, LU;;1.084712391;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, LV;;1.084712391;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, LY;;0.21004131;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, MA;;0.770716699;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, MC;;0.342540755;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, MD;;1.084712391;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, ME;;1.084712391;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, MF;;0;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, MG;;0.770716699;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, MK;;1.084712391;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, ML;;0.927714545;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, MM;;0.77162675;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, MN;;0.770716699;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, MO;;0.770716699;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, MQ;;0.770716699;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, MR;;0.927714545;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, MS;;0;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, MT;;0.342540755;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, MU;;0;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, MW;;0.927639363;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, MX;;0.83341843;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, MY;;0.770716699;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, MZ;;0.888057914;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, NA;;0.927714545;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, NC;;0.770716699;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, NE;;0.927714545;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, NG;;0.859681972;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, NI;;0.770716699;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, NL;;1.084712391;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, NO;;0.83890587;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, NP;;0.873844135;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, NZ;;1.084712391;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, OCE;;1.053433341;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, OM;;0;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, PA;;0.770716699;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, PE;;0.770716699;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, PG;;0.770716699;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, PH;;0.770716699;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, PK;;0.773696494;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, PL;;1.072721564;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, PR;;0.770716699;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, PS;;0.342477137;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, PT;;1.084712391;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, PY;;0.789369914;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, QA;;0;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, RAF;;0.895993103;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, RAS;;0.930132592;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, RE;;0;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, RER;;1.069697678;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, RLA;;0.823921593;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, RNA;;0.987448262;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, RO;;1.037428936;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, RS;;1.084712391;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, RU;;1.081131918;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, RW;;0.880757394;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, SA;;0;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, SB;;0;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, SD;;0.92769844;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, SE;;1.084712391;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, SG;;0.770716699;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, SI;;1.029847274;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, SK;;1.027430315;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, SL;;0.825722299;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, SM;;0.342540755;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, SN;;0.927714545;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, SO;;0.822888458;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, SR;;0.770716699;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, SS;;0.923938187;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, ST;;0;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, SV;;0.770716699;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, SX;;1;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, SY;;0.340272616;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, SZ;;0.837443133;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, TC;;0;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, TD;;0.927714545;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, TG;;0.892510808;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, TH;;0.770716699;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, TJ;;0.78498923;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, TL;;0.827806825;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, TM;;0.78498923;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, TN;;0.770716699;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, TR;;1.048358148;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, TT;;0.770716699;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, TW;;0.770716699;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, TZ;;0.891123656;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, UA;;1.056114961;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, UG;;0.912736668;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, US;;0.982679258;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, UY;;0.927679851;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, UZ;;0.78498923;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, VA;;0.342540755;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, VC;;0.770716699;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, VE;;0.870659308;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, VG;;0;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, VI;;0;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, VN;;0.770716699;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, VU;;0;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, WF;;0;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, YE;;0;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, YT;;0;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, ZA;;0.873196726;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, ZM;;0.927714545;m2a
Raw;land;Occupation, annual crop, non-irrigated, intensive, ZW;;0.927714545;m2a
Raw;land;Occupation, annual crop, non-irrigated,, IQ;;1.084712391;m2a
Raw;land;Occupation, annual crop, non-irrigated,, IR;;1.040720907;m2a
Raw;land;Occupation, annual crop, non-irrigated,, IT;;0.991489192;m2a
Raw;land;Occupation, annual crop, non-irrigated,, JE;;1.084712391;m2a
Raw;land;Occupation, annual crop, non-irrigated,, JM;;0.770716699;m2a
Raw;land;Occupation, annual crop, non-irrigated,, JO;;0.338682736;m2a
Raw;land;Occupation, annual crop, non-irrigated,, JP;;1.084461663;m2a
Raw;land;Occupation, annual crop, non-irrigated,, KE;;0.877926826;m2a
Raw;land;Occupation, annual crop, non-irrigated,, KG;;0.770716699;m2a
Raw;land;Occupation, annual crop, non-irrigated,, KH;;0.770716699;m2a
Raw;land;Occupation, annual crop, non-irrigated,, KM;;0;m2a
Raw;land;Occupation, annual crop, non-irrigated,, KN;;0;m2a
Raw;land;Occupation, annual crop, non-irrigated,, KP;;1.084712391;m2a
Raw;land;Occupation, annual crop, non-irrigated,, KR;;1.084712391;m2a
Raw;land;Occupation, annual crop, non-irrigated,, KW;;0;m2a
Raw;land;Occupation, annual crop, non-irrigated,, KY;;0.68508151;m2a
Raw;land;Occupation, annual crop, non-irrigated,, KZ;;0.770716699;m2a
Raw;land;Occupation, annual crop, non-irrigated,, LA;;0.770716699;m2a
Raw;land;Occupation, annual crop, non-irrigated,, LB;;0.342540755;m2a
Raw;land;Occupation, annual crop, non-irrigated,, LC;;0.770716699;m2a
Raw;land;Occupation, annual crop, non-irrigated,, LI;;0.906669335;m2a
Raw;land;Occupation, annual crop, non-irrigated,, LK;;0.770716699;m2a
Raw;land;Occupation, annual crop, non-irrigated,, LR;;0.771050108;m2a
Raw;land;Occupation, annual crop, non-irrigated,, LS;;0.78498923;m2a
Raw;land;Occupation, annual crop, non-irrigated,, LT;;1.084712391;m2a
Raw;land;Occupation, annual crop, non-irrigated,, LU;;1.084712391;m2a
Raw;land;Occupation, annual crop, non-irrigated,, LV;;1.084712391;m2a
Raw;land;Occupation, annual crop, non-irrigated,, LY;;0.21004131;m2a
Raw;land;Occupation, annual crop, non-irrigated,, MA;;0.770716699;m2a
Raw;land;Occupation, annual crop, non-irrigated,, Mangroves;;0;m2a
Raw;land;Occupation, annual crop, non-irrigated,, MC;;0.342540755;m2a
Raw;land;Occupation, annual crop, non-irrigated,, MD;;1.084712391;m2a
Raw;land;Occupation, annual crop, non-irrigated,, ME;;1.084712391;m2a
Raw;land;Occupation, annual crop, non-irrigated,, Medit. forest wood. and scrub;;0.342540755;m2a
Raw;land;Occupation, annual crop, non-irrigated,, MF;;0;m2a
Raw;land;Occupation, annual crop, non-irrigated,, MG;;0.770716699;m2a
Raw;land;Occupation, annual crop, non-irrigated,, MK;;1.084712391;m2a
Raw;land;Occupation, annual crop, non-irrigated,, ML;;0.927714545;m2a
Raw;land;Occupation, annual crop, non-irrigated,, MM;;0.77162675;m2a
Raw;land;Occupation, annual crop, non-irrigated,, MN;;0.770716699;m2a
Raw;land;Occupation, annual crop, non-irrigated,, MO;;0.770716699;m2a
Raw;land;Occupation, annual crop, non-irrigated,, Montane grass and shrub;;0.78498923;m2a
Raw;land;Occupation, annual crop, non-irrigated,, MQ;;0.770716699;m2a
Raw;land;Occupation, annual crop, non-irrigated,, MR;;0.927714545;m2a
Raw;land;Occupation, annual crop, non-irrigated,, MS;;0;m2a
Raw;land;Occupation, annual crop, non-irrigated,, MT;;0.342540755;m2a
Raw;land;Occupation, annual crop, non-irrigated,, MU;;0;m2a
Raw;land;Occupation, annual crop, non-irrigated,, MW;;0.927639363;m2a
Raw;land;Occupation, annual crop, non-irrigated,, MX;;0.83341843;m2a
Raw;land;Occupation, annual crop, non-irrigated,, MY;;0.770716699;m2a
